case_id,dim,condition_number,path_kind,observation_noise,drift_per_query,amplitude,period,protocol,method,family,seed,query_budget,total_target_displacement,final_mse,query_averaged_mse,tail_mse,queries_to_threshold,mean_gradient_cosine,updates,queries_per_update,learning_rate,smoothing,directions,maximum_gradient_norm,failed,first_order_mse,mse_ratio_to_first_order
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1005,10000,1.0,3.9479977314759305e-06,0.002694374092568082,1.2454637202346751e-05,100.0,0.6476046293165203,1000.0,10.0,0.2,0.3,5.0,4.333836729940765,0.0,0.002512248119184052,1.0724952173287654
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1006,10000,1.0,2.3788211263546828e-05,0.002793744328441573,1.3606873986130666e-05,100.0,0.6520655005332088,1000.0,10.0,0.2,0.3,5.0,7.474092194068671,0.0,0.002512248119184052,1.112049525326721
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1007,10000,1.0,6.2309013074507805e-06,0.0027142564474724098,1.1043940010058317e-05,100.0,0.6452417352977315,1000.0,10.0,0.2,0.3,5.0,7.026604737729005,0.0,0.002512248119184052,1.0804093858189325
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1008,10000,1.0,7.393063979845076e-06,0.0025706878849570403,1.3463358740241932e-05,50.0,0.6410931473079811,1000.0,10.0,0.2,0.3,5.0,3.4362347406409683,0.0,0.002512248119184052,1.0232619403022856
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1009,10000,1.0,2.7656728890298193e-05,0.002624105192251599,1.5492557678783527e-05,100.0,0.644677144671956,1000.0,10.0,0.2,0.3,5.0,3.9307216599030483,0.0,0.002512248119184052,1.0445246917346194
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1010,10000,1.0,1.8924055451057974e-05,0.0032694688288464357,1.1633315411482018e-05,100.0,0.6436469004387947,1000.0,10.0,0.2,0.3,5.0,3.2766017163005623,0.0,0.002512248119184052,1.3014115938151523
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1011,10000,1.0,1.3538434795201745e-05,0.002592537811517412,1.2473284634552358e-05,100.0,0.6457893306119165,1000.0,10.0,0.2,0.3,5.0,4.633816748162685,0.0,0.002512248119184052,1.0319593004051835
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1012,10000,1.0,7.38007209670461e-06,0.0025678300723233046,1.4463976765812739e-05,50.0,0.647103661852907,1000.0,10.0,0.2,0.3,5.0,6.065184513566504,0.0,0.002512248119184052,1.0221243883973152
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1013,10000,1.0,1.113850202209887e-05,0.0027064751410290394,9.236177944067514e-06,100.0,0.649088640943959,1000.0,10.0,0.2,0.3,5.0,4.120040561893452,0.0,0.002512248119184052,1.0773120379160916
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1014,10000,1.0,7.914369545436446e-06,0.0025937392862009434,1.2153576537686316e-05,100.0,0.6387117823542169,1000.0,10.0,0.2,0.3,5.0,3.9652222173453255,0.0,0.002512248119184052,1.0324375472289573
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1015,10000,1.0,2.9222481038377635e-05,0.0026092067028063316,1.2224514785496744e-05,100.0,0.6336231590257915,1000.0,10.0,0.2,0.3,5.0,3.0483432272632793,0.0,0.002512248119184052,1.0385943501686332
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1016,10000,1.0,5.875348589142872e-06,0.002692718496420504,1.291149386444142e-05,100.0,0.6393435137873601,1000.0,10.0,0.2,0.3,5.0,3.5768291818802243,0.0,0.002512248119184052,1.071836207521997
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1017,10000,1.0,2.0067071544339544e-05,0.0028362158605954816,1.0554441572572179e-05,100.0,0.6378892257109127,1000.0,10.0,0.2,0.3,5.0,3.185835981768845,0.0,0.002512248119184052,1.1289553125495624
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1018,10000,1.0,1.0848341123285252e-05,0.002987121662751817,1.24000322223969e-05,150.0,0.6493736591601115,1000.0,10.0,0.2,0.3,5.0,5.934549918456824,0.0,0.002512248119184052,1.189023345242666
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1019,10000,1.0,1.1422196232169416e-05,0.0025231426435960826,1.1830084026667464e-05,50.0,0.6495405087973566,1000.0,10.0,0.2,0.3,5.0,3.034183266331851,0.0,0.002512248119184052,1.0043365638643882
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1020,10000,1.0,1.2612048807833425e-05,0.0025899424459881752,1.3329046146663392e-05,100.0,0.6442069018303507,1000.0,10.0,0.2,0.3,5.0,5.684041638319648,0.0,0.002512248119184052,1.0309262155321495
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1021,10000,1.0,1.2049641662023484e-05,0.002882870095078823,1.2771486135284372e-05,100.0,0.6370743003151362,1000.0,10.0,0.2,0.3,5.0,4.780449345068674,0.0,0.002512248119184052,1.1475260238288663
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1022,10000,1.0,1.1410094975325946e-05,0.0027780611031479703,1.2790516418498797e-05,100.0,0.6500864707109862,1000.0,10.0,0.2,0.3,5.0,3.007851841617654,0.0,0.002512248119184052,1.1058068197699562
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1023,10000,1.0,7.111154217885383e-06,0.005669799079934216,9.537552983074659e-06,150.0,0.6467133256521447,1000.0,10.0,0.2,0.3,5.0,8.634185700052699,0.0,0.002512248119184052,2.256862702628154
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1024,10000,1.0,8.91029033018518e-06,0.0025420009770574666,1.3484318311715026e-05,50.0,0.642383884904059,1000.0,10.0,0.2,0.3,5.0,3.3084154899276825,0.0,0.002512248119184052,1.0118431207674974
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1025,10000,1.0,1.0319776515873135e-05,0.0027064554588455574,1.1525674949872582e-05,100.0,0.6528279116064939,1000.0,10.0,0.2,0.3,5.0,2.710021583135528,0.0,0.002512248119184052,1.0773042034258073
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1026,10000,1.0,1.942343934334188e-05,0.0026661247348041565,1.4325206931545645e-05,100.0,0.6447395007765496,1000.0,10.0,0.2,0.3,5.0,3.0142279585673166,0.0,0.002512248119184052,1.061250564562103
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1027,10000,1.0,1.1313258786291563e-05,0.0028292565265639197,1.176751871363096e-05,100.0,0.6429035658014446,1000.0,10.0,0.2,0.3,5.0,2.9788757158652803,0.0,0.002512248119184052,1.1261851506461982
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1028,10000,1.0,1.2410348198606815e-06,0.0027546507115385707,1.2893154294187485e-05,100.0,0.6524883605718935,1000.0,10.0,0.2,0.3,5.0,5.6998439970863615,0.0,0.002512248119184052,1.0964883167802901
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1029,10000,1.0,1.2579940625844602e-05,0.0031089850633218793,1.4336778517803527e-05,150.0,0.6450440428838717,1000.0,10.0,0.2,0.3,5.0,6.269099732995413,0.0,0.002512248119184052,1.2375310541904756
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m5,gaussian,1030,10000,1.0,1.2779572686180842e-05,0.0030358625687416894,1.1115205483475232e-05,100.0,0.6424286826874446,1000.0,10.0,0.2,0.3,5.0,4.826289446842554,0.0,0.002512248119184052,1.2084246558129383
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1001,10000,1.0,0.00014356209726852295,0.005796594410079958,0.00015622227567307497,350.0,0.8665075887015327,250.0,40.0,0.2,0.1,20.0,3.155435505445442,0.0,0.002512248119184052,2.307333565429287
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1002,10000,1.0,0.00012675893610306928,0.006390256130756325,0.0001699261985955234,400.0,0.8714985350268412,250.0,40.0,0.2,0.1,20.0,3.4695225230501925,0.0,0.002512248119184052,2.543640527366303
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1003,10000,1.0,0.00013324047814556377,0.006886322320793266,0.00015157542167941958,200.0,0.8803934640200337,250.0,40.0,0.2,0.1,20.0,2.1576121995037036,0.0,0.002512248119184052,2.7410996024667584
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1004,10000,1.0,0.0001996508892511732,0.004491552057715493,0.0001762954198961854,200.0,0.8805869383712084,250.0,40.0,0.2,0.1,20.0,3.1269943659827653,0.0,0.002512248119184052,1.7878616460759043
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1005,10000,1.0,9.02586552899708e-05,0.004940136895450974,0.00016437569538712,300.0,0.8737596923492547,250.0,40.0,0.2,0.1,20.0,3.8864336553971954,0.0,0.002512248119184052,1.9664207757693422
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1006,10000,1.0,0.00011826174298708279,0.007732605289848102,0.00017999492309321848,400.0,0.8672754952099649,250.0,40.0,0.2,0.1,20.0,4.90052371199639,0.0,0.002512248119184052,3.077962415734462
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1007,10000,1.0,0.0001325527899113759,0.005481571991603376,0.00016474715644681842,350.0,0.8736156641823546,250.0,40.0,0.2,0.1,20.0,5.97673866210996,0.0,0.002512248119184052,2.181938937378417
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1008,10000,1.0,0.00011575037794837382,0.004157193181228956,0.00017029644681974333,300.0,0.8779089131404338,250.0,40.0,0.2,0.1,20.0,3.9809003159687517,0.0,0.002512248119184052,1.6547701437146116
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1009,10000,1.0,0.00022496758370838384,0.004575335101241906,0.00019327110163076515,200.0,0.8679287753212094,250.0,40.0,0.2,0.1,20.0,4.237193194782795,0.0,0.002512248119184052,1.821211474417551
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1010,10000,1.0,0.00011520565960391919,0.004563264489095863,0.00017220551931526075,300.0,0.87277207937114,250.0,40.0,0.2,0.1,20.0,3.6053927317271746,0.0,0.002512248119184052,1.8164067690009682
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1011,10000,1.0,0.00018760675485065105,0.0034391860278907556,0.00016725170194186443,150.0,0.8696821336389967,250.0,40.0,0.2,0.1,20.0,3.7846818686260413,0.0,0.002512248119184052,1.368967500315121
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1012,10000,1.0,9.67248525074298e-05,0.0039814501620900455,0.0001943433251336477,200.0,0.8756231337455683,250.0,40.0,0.2,0.1,20.0,3.1413552348404123,0.0,0.002512248119184052,1.5848156603986923
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1013,10000,1.0,0.00012637125700729542,0.006621579615253221,0.00016871390526374845,300.0,0.8723109727099589,250.0,40.0,0.2,0.1,20.0,2.57905251166468,0.0,0.002512248119184052,2.63571880686842
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1014,10000,1.0,0.00014145270210426776,0.004863380730671451,0.0001797974198998779,250.0,0.8755107335555148,250.0,40.0,0.2,0.1,20.0,2.708578002387576,0.0,0.002512248119184052,1.9358679954952136
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1015,10000,1.0,0.00010571566346175011,0.00526759169608797,0.00017117970631347871,250.0,0.871353983613323,250.0,40.0,0.2,0.1,20.0,3.2769397261749527,0.0,0.002512248119184052,2.096764111738621
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1016,10000,1.0,0.00017680289597549304,0.006171947464989678,0.00015567530225749792,350.0,0.8795367593102488,250.0,40.0,0.2,0.1,20.0,4.369481498315088,0.0,0.002512248119184052,2.456742794574866
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1017,10000,1.0,0.00019659824429800124,0.003872225491264715,0.00019157773654251886,200.0,0.872292632350339,250.0,40.0,0.2,0.1,20.0,3.907673886755796,0.0,0.002512248119184052,1.5413387959953444
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1018,10000,1.0,7.445810568195143e-05,0.00685412850311077,0.00016389226719157711,400.0,0.8654589137962282,250.0,40.0,0.2,0.1,20.0,4.349969443581605,0.0,0.002512248119184052,2.728284858000773
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1019,10000,1.0,0.00011084637304574572,0.004368420394750825,0.00016995596717293515,200.0,0.8764851066504763,250.0,40.0,0.2,0.1,20.0,3.337303864560553,0.0,0.002512248119184052,1.7388491054656003
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1020,10000,1.0,0.00023760777467341865,0.00694783445095772,0.0001790577240599642,400.0,0.8794732523489449,250.0,40.0,0.2,0.1,20.0,5.769710149444197,0.0,0.002512248119184052,2.7655844969701056
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1021,10000,1.0,0.00012182272286312651,0.005938361522149961,0.00018033112676647792,250.0,0.8690385527961776,250.0,40.0,0.2,0.1,20.0,2.4522148645145947,0.0,0.002512248119184052,2.363763943857054
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1022,10000,1.0,0.00014994202402355026,0.004340104003911723,0.00015302537341083556,250.0,0.8697540539568297,250.0,40.0,0.2,0.1,20.0,3.1613779483704905,0.0,0.002512248119184052,1.7275777701930721
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1023,10000,1.0,0.00012498006738578254,0.003656821076374388,0.00019052890977458057,150.0,0.8738709007429277,250.0,40.0,0.2,0.1,20.0,3.191170806263547,0.0,0.002512248119184052,1.4555970998446124
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1024,10000,1.0,0.00016620462584612426,0.004097521101372732,0.0001941665934027526,250.0,0.8664918871919183,250.0,40.0,0.2,0.1,20.0,3.7477166592407465,0.0,0.002512248119184052,1.6310176809699664
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1025,10000,1.0,9.501104763573508e-05,0.006209352197635309,0.00017752532520924215,350.0,0.8750848548567134,250.0,40.0,0.2,0.1,20.0,3.4616381522736805,0.0,0.002512248119184052,2.471631742987246
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1026,10000,1.0,0.00012960245613910512,0.006664412254736864,0.00018069610045702534,350.0,0.8709443138120441,250.0,40.0,0.2,0.1,20.0,3.1545466477369555,0.0,0.002512248119184052,2.6527683328115637
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1027,10000,1.0,8.418723637633345e-05,0.004906056610968075,0.00016407531056730385,200.0,0.8714212869289689,250.0,40.0,0.2,0.1,20.0,2.908278297053261,0.0,0.002512248119184052,1.9528551234666678
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1028,10000,1.0,7.881669299963566e-05,0.00626635961935946,0.00015536929827559122,400.0,0.8779014387067775,250.0,40.0,0.2,0.1,20.0,3.1845183949854405,0.0,0.002512248119184052,2.494323538948334
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1029,10000,1.0,0.00015125311110835302,0.005416535041459314,0.00019278079437733088,350.0,0.8711735344649248,250.0,40.0,0.2,0.1,20.0,3.0448344449980413,0.0,0.002512248119184052,2.1560509887926753
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,Gaussian-m20,gaussian,1030,10000,1.0,0.00012805091324945799,0.006150561070761771,0.00015854764987388679,250.0,0.8727658084385188,250.0,40.0,0.2,0.1,20.0,2.597396040799184,0.0,0.002512248119184052,2.4482299434497734
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1001,10000,1.0,0.00018183761112495429,0.005466610179913052,0.000190303777676178,350.0,0.869527947489875,1000.0,10.0,0.04,0.1,1.0,3.2807365437694127,0.0,0.002512248119184052,2.1759833904019565
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1002,10000,1.0,0.00021391741747586157,0.005444684079797428,0.00019739959322282892,350.0,0.8696787587601275,1000.0,10.0,0.04,0.1,1.0,3.2835528338233804,0.0,0.002512248119184052,2.1672557094264224
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1003,10000,1.0,0.00021937633716808197,0.0054350216274880086,0.00020515451836067321,350.0,0.8697711670014351,1000.0,10.0,0.04,0.1,1.0,3.2741475704423406,0.0,0.002512248119184052,2.1634095716840416
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1004,10000,1.0,0.0002166648253732507,0.0054511410969420105,0.0002042705595370321,350.0,0.8694245561926618,1000.0,10.0,0.04,0.1,1.0,3.264958994993748,0.0,0.002512248119184052,2.1698259241656737
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1005,10000,1.0,0.0001820360629293486,0.005436183712572007,0.00018821537482468378,350.0,0.8691605981732634,1000.0,10.0,0.04,0.1,1.0,3.286090365838924,0.0,0.002512248119184052,2.163872139483426
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1006,10000,1.0,0.00015280547667503275,0.0054378641095094845,0.0001924781877546896,350.0,0.8748699899305636,1000.0,10.0,0.04,0.1,1.0,3.2585806071757757,0.0,0.002512248119184052,2.164541021241022
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1007,10000,1.0,0.0001471682956142289,0.005449993613431781,0.00019938279526103954,350.0,0.8729994822109464,1000.0,10.0,0.04,0.1,1.0,3.271938358780354,0.0,0.002512248119184052,2.169369168520613
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1008,10000,1.0,0.00019436377122759488,0.0054350718368275696,0.0001872103228640019,350.0,0.8705461122814395,1000.0,10.0,0.04,0.1,1.0,3.2839605196493395,0.0,0.002512248119184052,2.163429557504382
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1009,10000,1.0,0.00016135607444845834,0.005427849755287272,0.00018633750928452554,350.0,0.8677448870544682,1000.0,10.0,0.04,0.1,1.0,3.286914711577961,0.0,0.002512248119184052,2.160554808993219
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1010,10000,1.0,0.00021486391153654205,0.005440334133619324,0.00019464551699917523,350.0,0.8722016214522775,1000.0,10.0,0.04,0.1,1.0,3.276362836696089,0.0,0.002512248119184052,2.1655242139802175
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1011,10000,1.0,0.0002493212987460423,0.005472947927913204,0.00021144991778758945,350.0,0.8669661354276698,1000.0,10.0,0.04,0.1,1.0,3.287647655910794,0.0,0.002512248119184052,2.1785061300755406
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1012,10000,1.0,0.0002033384485527968,0.005434404473692067,0.00019248513033541463,350.0,0.8689991027383409,1000.0,10.0,0.04,0.1,1.0,3.2765957976145503,0.0,0.002512248119184052,2.163163913704947
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1013,10000,1.0,0.00019973176455329012,0.005436652251553875,0.00018960853409325082,350.0,0.8766905426069049,1000.0,10.0,0.04,0.1,1.0,3.288874983607962,0.0,0.002512248119184052,2.1640586413573013
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1014,10000,1.0,0.00016113807103934464,0.0054528926948621175,0.0002028285954323004,350.0,0.8737723313753096,1000.0,10.0,0.04,0.1,1.0,3.266746110220294,0.0,0.002512248119184052,2.1705231474640936
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1015,10000,1.0,0.00018399540050016288,0.005450090307144492,0.00019098578380489888,350.0,0.8698063287940329,1000.0,10.0,0.04,0.1,1.0,3.274873555539687,0.0,0.002512248119184052,2.169407657438954
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1016,10000,1.0,0.00018839461230307414,0.005441216061279481,0.00019527343517840174,350.0,0.8745700932823931,1000.0,10.0,0.04,0.1,1.0,3.278946628036769,0.0,0.002512248119184052,2.165875265157616
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1017,10000,1.0,0.0001592826615395463,0.00542902687737283,0.00020329869574814427,350.0,0.8742618521818772,1000.0,10.0,0.04,0.1,1.0,3.2738955504288514,0.0,0.002512248119184052,2.161023362268896
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1018,10000,1.0,0.00019246915580536315,0.005451575224833835,0.00017460228558785192,350.0,0.8710912879352896,1000.0,10.0,0.04,0.1,1.0,3.274311092144451,0.0,0.002512248119184052,2.1699987287101408
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1019,10000,1.0,0.00016744569255915158,0.005459715817349004,0.0001853574986292126,350.0,0.8681413071185554,1000.0,10.0,0.04,0.1,1.0,3.2777738351931447,0.0,0.002512248119184052,2.1732390903818266
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1020,10000,1.0,0.00021950823813423763,0.005464998973733256,0.00021128087422584747,350.0,0.8744223574198812,1000.0,10.0,0.04,0.1,1.0,3.279579160507321,0.0,0.002512248119184052,2.175342050015435
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1021,10000,1.0,0.00018997458769663125,0.0054568837768141166,0.0001994920619728329,350.0,0.870699860566247,1000.0,10.0,0.04,0.1,1.0,3.2652201681889617,0.0,0.002512248119184052,2.1721117970570707
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1022,10000,1.0,0.0002062481443330882,0.005447737851871834,0.0001981053252003486,350.0,0.8691421002993572,1000.0,10.0,0.04,0.1,1.0,3.28134789897942,0.0,0.002512248119184052,2.1684712629583713
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1023,10000,1.0,0.00017072563630316575,0.0054542043632001885,0.00018555054321770648,350.0,0.8656782637529055,1000.0,10.0,0.04,0.1,1.0,3.2618798344243936,0.0,0.002512248119184052,2.1710452568560976
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1024,10000,1.0,0.00017881457876611653,0.0054339975151371294,0.00019031562949472933,350.0,0.8728330185054253,1000.0,10.0,0.04,0.1,1.0,3.2694286960291095,0.0,0.002512248119184052,2.1630019239110934
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1025,10000,1.0,0.00021516700985200958,0.005437124110777112,0.00021010020733065366,350.0,0.8708829378514765,1000.0,10.0,0.04,0.1,1.0,3.276721499751245,0.0,0.002512248119184052,2.164246464852773
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1026,10000,1.0,0.00018396453274869038,0.005444130084926583,0.00017841162490849375,350.0,0.8701996432671846,1000.0,10.0,0.04,0.1,1.0,3.275707350138883,0.0,0.002512248119184052,2.167035191848316
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1027,10000,1.0,0.0002053217517170583,0.005440154113168447,0.0001949994688687667,350.0,0.873394369734934,1000.0,10.0,0.04,0.1,1.0,3.269245296805387,0.0,0.002512248119184052,2.1654525568658176
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1028,10000,1.0,0.00021490557542823906,0.00545228149765332,0.00020928480990036578,350.0,0.8698536445452413,1000.0,10.0,0.04,0.1,1.0,3.2746049092745886,0.0,0.002512248119184052,2.1702798605036495
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1029,10000,1.0,0.00019343743575836336,0.005421093727441678,0.00016799058535162765,350.0,0.866638393567965,1000.0,10.0,0.04,0.1,1.0,3.2809793534691383,0.0,0.002512248119184052,2.1578655730877347
linear_d5,5,5.0,linear,0.001,0.0001,0.0,0,frozen,CoordinateCentral,coordinate,1030,10000,1.0,0.0001795688510514553,0.0054369350861954435,0.00020091980626621967,350.0,0.869760084322347,1000.0,10.0,0.04,0.1,1.0,3.2738234835261637,0.0,0.002512248119184052,2.1641712236454156
stationary_d10,10,5.0,stationary,0.001,0.0,0.0,0,frozen,SPSA-m1,spsa,1001,10000,0.0,1.563397243591805e-06,0.0028049642536686794,1.1722245370764777e-06,100.0,0.19503755374500062,5000.0,2.0,0.04000000000000001,0.3,1.0,13.465409253831497,0.0,0.002505923596343598,1.1193335095137829
stationary_d10,10,5.0,stationary,0.001,0.0,0.0,0,frozen,SPSA-m1,spsa,1002,10000,0.0,9.220979538238118e-07,0.004752038496011487,1.084084717792357e-06,150.0,0.19705391432343786,5000.0,2.0,0.04000000000000001,0.3,1.0,17.784373864309632,0.0,0.002505923596343598,1.8963221795529615
stationary_d10,10,5.0,stationary,0.001,0.0,0.0,0,frozen,SPSA-m1,spsa,1003,10000,0.0,8.956887164345958e-07,0.00276774176917145,1.2862544697259885e-06,100.0,0.201247162741458,5000.0,2.0,0.04000000000000001,0.3,1.0,15.170733958544231,0.0,0.002505923596343598,1.1044797108778064
stationary_d10,10,5.0,stationary,0.001,0.0,0.0,0,frozen,SPSA-m1,spsa,1004,10000,0.0,1.0823920424529978e-06,0.002815085358928828,1.2119101644988632e-06,100.0,0.19858375815754054,5000.0,2.0,0.04000000000000001,0.3,1.0,15.045618759110722,0.0,0.002505923596343598,1.1233723817582981
