case_id,method,seed,frozen,streaming,freshness_log_ratio
cyclic_fast_d20,Gaussian-m1,1013,0.7047910732434118,0.6971801406709769,-0.010857580050068535
cyclic_fast_d20,Gaussian-m1,1014,0.7268392785997688,0.7298916283431145,0.004190690533003374
cyclic_fast_d20,Gaussian-m1,1015,0.6763133076357467,0.6754167367280507,-0.0013265533941666454
cyclic_fast_d20,Gaussian-m1,1016,0.6960282148571991,0.6979121086222648,0.002702977853965097
cyclic_fast_d20,Gaussian-m1,1017,0.7413594869638641,0.7394610905358784,-0.0025639803995634414
cyclic_fast_d20,Gaussian-m1,1018,0.6936875370731348,0.6942884710210965,0.0008659140820965103
cyclic_fast_d20,Gaussian-m1,1019,0.6966451260363842,0.7044148333457438,0.011091298281143486
cyclic_fast_d20,Gaussian-m1,1020,0.7056375293715474,0.7058766722993587,0.0003388459426285669
cyclic_fast_d20,Gaussian-m1,1021,0.7347476625106069,0.7354995357391717,0.0010227848691074831
cyclic_fast_d20,Gaussian-m1,1022,0.7143219336644803,0.7146487926633754,0.0004574747383882604
cyclic_fast_d20,Gaussian-m1,1023,0.7151195156715278,0.7224529874874194,0.0102026651373721
cyclic_fast_d20,Gaussian-m1,1024,0.6745873310019881,0.6782535217397968,0.0054200014810849755
cyclic_fast_d20,Gaussian-m1,1025,0.7021377553281064,0.7050781591386198,0.004179043257896556
cyclic_fast_d20,Gaussian-m1,1026,0.699403722534724,0.7090259261523438,0.013663945990227395
cyclic_fast_d20,Gaussian-m1,1027,0.7328545643600767,0.7340332308838994,0.0016070305872169476
cyclic_fast_d20,Gaussian-m1,1028,0.6891131277112587,0.6857633133895228,-0.004872904720881393
cyclic_fast_d20,Gaussian-m1,1029,0.6955520306269203,0.699317700302677,0.00539932689132032
cyclic_fast_d20,Gaussian-m1,1030,0.6856954214667756,0.6836397438474215,-0.003002448510344221
cyclic_fast_d20,Gaussian-m20,1001,1.6249864791172106,1.2635139805267446,-0.25160278249867696
cyclic_fast_d20,Gaussian-m20,1002,1.631190176498274,1.2883900113897064,-0.23591653228504358
cyclic_fast_d20,Gaussian-m20,1003,1.6398314873801603,1.295809880748345,-0.23545759474374187
cyclic_fast_d20,Gaussian-m20,1004,1.5919230236192459,1.230750000111947,-0.2573189945081034
cyclic_fast_d20,Gaussian-m20,1005,1.669887834165959,1.2756521179158087,-0.2692989461141595
cyclic_fast_d20,Gaussian-m20,1006,1.6932098665992286,1.2475308700825811,-0.30545976294376576
cyclic_fast_d20,Gaussian-m20,1007,1.5818352659577293,1.2711602140598894,-0.2186556958703583
cyclic_fast_d20,Gaussian-m20,1008,1.6760112204865192,1.2531114990883143,-0.2907870391786092
cyclic_fast_d20,Gaussian-m20,1009,1.6278166224758568,1.2400788932393472,-0.272064620306
cyclic_fast_d20,Gaussian-m20,1010,1.6294078558390255,1.2203193662137555,-0.2891040701176804
cyclic_fast_d20,Gaussian-m20,1011,1.550876702160681,1.2177266075107878,-0.24183470140791008
cyclic_fast_d20,Gaussian-m20,1012,1.598319708349276,1.287225155648028,-0.2164640357100734
cyclic_fast_d20,Gaussian-m20,1013,1.6727743133909339,1.3022210329413957,-0.250412220015063
cyclic_fast_d20,Gaussian-m20,1014,1.6363800777117883,1.236152368556409,-0.28048290556908523
cyclic_fast_d20,Gaussian-m20,1015,1.6250104444644342,1.2183200738837323,-0.28804132191853166
cyclic_fast_d20,Gaussian-m20,1016,1.5352728703442389,1.20955379550947,-0.23845660338057406
cyclic_fast_d20,Gaussian-m20,1017,1.592485024909941,1.2736569856887092,-0.22340342601447347
cyclic_fast_d20,Gaussian-m20,1018,1.6198359402756897,1.208734824886313,-0.2927506593603521
cyclic_fast_d20,Gaussian-m20,1019,1.6496540200032133,1.3041453261624822,-0.23501767734062182
cyclic_fast_d20,Gaussian-m20,1020,1.6754350985862512,1.3129118072535422,-0.2438254677157684
cyclic_fast_d20,Gaussian-m20,1021,1.681000510149688,1.2899652909108659,-0.26477384616536437
cyclic_fast_d20,Gaussian-m20,1022,1.6673778227598508,1.2436429332772023,-0.29320730442603216
cyclic_fast_d20,Gaussian-m20,1023,1.8326923857527946,1.4343897460255357,-0.24504664000460638
cyclic_fast_d20,Gaussian-m20,1024,1.6293730073941732,1.2301819972908647,-0.2810331590627354
cyclic_fast_d20,Gaussian-m20,1025,1.6370916369060537,1.2492181373748443,-0.2704034098707506
cyclic_fast_d20,Gaussian-m20,1026,1.6765836923201045,1.3565105842144916,-0.21184255085987427
cyclic_fast_d20,Gaussian-m20,1027,1.621750256981826,1.2660309990839527,-0.24761916230008174
cyclic_fast_d20,Gaussian-m20,1028,1.7015970728589382,1.3151060068859493,-0.2576499886916576
cyclic_fast_d20,Gaussian-m20,1029,1.7056722498158132,1.3143312141089514,-0.26063136061272035
cyclic_fast_d20,Gaussian-m20,1030,1.6390589387222496,1.2830010499478783,-0.24492035530042172
cyclic_fast_d20,Gaussian-m5,1001,1.0188926840140824,0.9791063110945132,-0.03983148452457512
cyclic_fast_d20,Gaussian-m5,1002,1.052500914022875,1.0127419453719024,-0.03850770515975691
cyclic_fast_d20,Gaussian-m5,1003,0.9743093923930563,0.9280089845033698,-0.04868749021336513
cyclic_fast_d20,Gaussian-m5,1004,1.039533765385926,1.0002513558084982,-0.038520985898214566
cyclic_fast_d20,Gaussian-m5,1005,0.9953891096194415,0.954872864093156,-0.041555520642217174
cyclic_fast_d20,Gaussian-m5,1006,1.0342681535784308,0.9819882626834496,-0.051870001773731765
cyclic_fast_d20,Gaussian-m5,1007,1.003961979276028,0.9602678808143975,-0.044497142235874636
cyclic_fast_d20,Gaussian-m5,1008,1.0749803039100738,1.030923496799091,-0.041847340096687134
