case_id,protocol,method,metric,queries,mean,std,ci_low,ci_high,runs
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1350.0,1.314156200080615,0.001548189170512369,1.3136021877010582,1.314710212460172,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1400.0,0.014618913304978432,0.00016840055919667643,0.01455865193879901,0.014679174671157855,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1450.0,1.0755382436316803,0.0013684824883569017,1.0750485384624433,1.0760279488009172,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1500.0,0.009935671932168108,0.00015466772793386947,0.00988032479654324,0.009991019067792976,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1550.0,1.2910375897341362,0.0015506125608356308,1.2904827101554894,1.291592469312783,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1600.0,0.012365326434821616,0.00013063646462785068,0.012318578776328809,0.012412074093314423,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1650.0,1.0891978816047176,0.0014844494997064488,1.0886666781734262,1.089729085036009,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1700.0,0.007342348858027026,0.00014102417389288052,0.0072918840055131795,0.007392813710540872,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1750.0,1.2742021869998654,0.0016657045116032945,1.273606122295572,1.274798251704159,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1800.0,0.010987074630047656,0.00012571493483208064,0.010942088118374079,0.011032061141721233,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1850.0,1.1003109264577895,0.0013904711563535867,1.0998133527447647,1.1008085001708143,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1900.0,0.005652576387695843,0.00012199366168791176,0.0056089215165148155,0.00569623125887687,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,1950.0,1.260749956583428,0.0016269135905818371,1.260167773031948,1.2613321401349078,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2000.0,0.010110572549058568,9.787961964721717e-05,0.010075546776999374,0.010145598321117761,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2050.0,1.109823256610086,0.0012779872356021226,1.1093659347511526,1.1102805784690195,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2100.0,0.004509808906751485,9.202116740410514e-05,0.004476879554903429,0.004542738258599541,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2150.0,1.2501340398745406,0.0014605700208794416,1.249611381605003,1.2506566981440783,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2200.0,0.009613691290188985,0.00010963372954772906,0.009574459363921,0.00965292321645697,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2250.0,1.1174058619484195,0.0011361723488571053,1.1169992878949602,1.1178124360018789,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2300.0,0.0037779207487543165,7.958983319859546e-05,0.003749439892720233,0.0038064016047884,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2350.0,1.2421438834457328,0.0012180734506434783,1.2417080014593973,1.2425797654320683,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2400.0,0.009313090480399888,8.85508526375274e-05,0.009281402964742306,0.00934477799605747,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2450.0,1.1238963243549354,0.0014135347446672286,1.1233904974428273,1.1244021512670435,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2500.0,0.003271934918292842,9.093869459196244e-05,0.003239392924365823,0.0033044769122198615,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2550.0,1.2349536233352285,0.001780906806007055,1.234316334019325,1.235590912651132,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2600.0,0.009165262292551813,0.0001225687842100337,0.009121401616419372,0.009209122968684254,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2650.0,1.1293740555915943,0.0015087108834099716,1.1288341703356441,1.1299139408475445,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2700.0,0.002917208658331997,6.911201033919734e-05,0.0028924772430545553,0.002941940073609439,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2750.0,1.2294780828797847,0.0015004582681403362,1.2289411507842816,1.2300150149752878,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2800.0,0.00908267698972215,8.915486462266171e-05,0.009050773331151583,0.009114580648292715,30
cyclic_fast_d20,frozen,CoordinateCentral,squared_error,2850.0,1.1337718301846893,0.0017505959150959814,1.1331453874817967,1.1343982728875819,30
