method,fine_tune_episodes,seed,scenario,dimension,noise,dynamic_regret,mean_regret,tail_regret,mean_tracking_error,post_change_error,max_constraint_violation,mean_step_size,mean_reallocation_l1,exploration_fraction,reversal_fraction,value_queries
No pretraining,10,21160745,mixed,12,heavy_tailed,57.43085243123049,0.1914361747707683,0.23176056062410863,0.42362501168315125,0.44184524320812135,5.551115123125783e-16,0.10146666666666668,0.19147978243166444,0.22666666666666666,0.5366666666666666,301.0
No pretraining,10,21160746,mixed,12,heavy_tailed,31.640983663935916,0.10546994554645306,0.19112541229874394,0.29937711555743163,0.28079467411124986,4.440892098500626e-16,0.08006666666666667,0.14624556187637605,0.44333333333333336,0.4266666666666667,301.0
No pretraining,10,21160747,mixed,12,heavy_tailed,73.14760637628635,0.24382535458762117,0.22419437810769047,0.467309572100044,0.4557429349264915,8.881784197001252e-16,0.11033333333333334,0.20119355370889383,0.25,0.45,301.0
No pretraining,10,21160748,mixed,12,heavy_tailed,98.62083821679649,0.3287361273893216,0.5733299199820264,0.5301462094625559,0.5940642867107502,6.661338147750939e-16,0.09313333333333335,0.17708771306065307,0.2833333333333333,0.49,301.0
No pretraining,10,21160749,mixed,12,heavy_tailed,51.54368646029428,0.17181228820098093,0.21203068357186114,0.404757214761361,0.3840699372768703,8.881784197001252e-16,0.11303333333333335,0.20963119722374798,0.21333333333333335,0.56,301.0
No pretraining,10,21160750,mixed,12,heavy_tailed,59.100091496929366,0.19700030498976456,0.4687765809108624,0.4126127498423278,0.35614091310621443,5.551115123125783e-16,0.11233333333333334,0.20808785019181877,0.25333333333333335,0.5633333333333334,301.0
No pretraining,10,21160751,mixed,12,heavy_tailed,28.797769238181893,0.09599256412727297,0.2042082515154152,0.29116976570405273,0.25950761764174574,8.881784197001252e-16,0.082,0.15434936348322445,0.36,0.46,301.0
No pretraining,10,21160752,mixed,12,heavy_tailed,93.48071090958895,0.3116023696986298,0.3065236839117499,0.5250396073874635,0.5212755788348641,6.661338147750939e-16,0.09266666666666666,0.16623479783049971,0.20666666666666667,0.51,301.0
No pretraining,10,21160753,mixed,12,heavy_tailed,80.62841902365953,0.2687613967455318,0.24593152899671758,0.473853243272517,0.530829096845259,6.661338147750939e-16,0.09156666666666669,0.1604970830937452,0.25,0.46,301.0
No pretraining,10,21160754,mixed,12,heavy_tailed,75.69207682815019,0.25230692276050065,0.36190860077905246,0.4879498222344022,0.48715068243962867,6.661338147750939e-16,0.11359999999999999,0.20788458160501888,0.21666666666666667,0.5466666666666666,301.0
No pretraining,10,21160755,mixed,12,heavy_tailed,56.0511819681968,0.18683727322732266,0.1984053307820925,0.39923454720680285,0.4140673618263347,8.881784197001252e-16,0.08286666666666666,0.15722224156500958,0.28,0.5233333333333333,301.0
No pretraining,10,21160756,mixed,12,heavy_tailed,41.60333497367564,0.13867778324558547,0.15373965843164872,0.36584179019770974,0.41263967161243487,5.551115123125783e-16,0.09716666666666667,0.18371946024643984,0.24333333333333335,0.56,301.0
No pretraining,50,21160727,mixed,12,heavy_tailed,23.50220077005235,0.07834066923350784,0.15184240398547372,0.2674560816983119,0.262128588966862,6.661338147750939e-16,0.0563,0.10767604601615285,0.4266666666666667,0.36,301.0
No pretraining,50,21160728,mixed,12,heavy_tailed,26.396614809193387,0.08798871603064462,0.1834629495848896,0.27761376052307685,0.2678321566614829,7.771561172376096e-16,0.06213333333333333,0.12135155225648006,0.44,0.3333333333333333,301.0
No pretraining,50,21160729,mixed,12,heavy_tailed,23.69479889909377,0.07898266299697923,0.13515425377736595,0.2719364887976175,0.2850119367562164,4.440892098500626e-16,0.05926666666666666,0.11579150454133416,0.39666666666666667,0.36,301.0
No pretraining,50,21160730,mixed,12,heavy_tailed,24.408467317952187,0.08136155772650729,0.13576453332564686,0.272033177807086,0.25593550967013384,4.440892098500626e-16,0.06260000000000002,0.12240553318285133,0.37666666666666665,0.38,301.0
No pretraining,50,21160731,mixed,12,heavy_tailed,24.112223114815528,0.0803740770493851,0.17048449565054064,0.269172546718389,0.293724741660316,4.440892098500626e-16,0.06113333333333333,0.11773022431386077,0.43333333333333335,0.37666666666666665,301.0
No pretraining,50,21160732,mixed,12,heavy_tailed,19.841946589699827,0.06613982196566609,0.079545168207393,0.24668212787656954,0.2384657916095692,6.661338147750939e-16,0.058333333333333334,0.11367398412815828,0.42,0.37666666666666665,301.0
No pretraining,50,21160733,mixed,12,heavy_tailed,22.29177244621321,0.07430590815404403,0.09229327380439943,0.266915639008392,0.2570738273022237,4.440892098500626e-16,0.059199999999999996,0.11486738977849859,0.42,0.3566666666666667,301.0
No pretraining,50,21160734,mixed,12,heavy_tailed,34.97137555834917,0.1165712518611639,0.27915819069112047,0.31883163484718113,0.3230710533860015,6.661338147750939e-16,0.06369999999999999,0.12445754214214019,0.29333333333333333,0.39666666666666667,301.0
No pretraining,50,21160735,mixed,12,heavy_tailed,31.337355802042044,0.10445785267347348,0.18656288334129867,0.3117893558957756,0.3029121592155802,6.661338147750939e-16,0.06340000000000001,0.12174928394289812,0.30666666666666664,0.43333333333333335,301.0
No pretraining,50,21160736,mixed,12,heavy_tailed,28.693970304197094,0.09564656768065698,0.25384593030398744,0.28439643459855674,0.2533290792489608,4.440892098500626e-16,0.05966666666666666,0.11291576572832622,0.43,0.32,301.0
No pretraining,50,21160737,mixed,12,heavy_tailed,18.450131846818834,0.06150043948939612,0.08576803378895244,0.24155597808783957,0.2474436581995371,4.440892098500626e-16,0.0561,0.10927349324050051,0.43,0.32,301.0
No pretraining,50,21160738,mixed,12,heavy_tailed,22.569504403715747,0.07523168134571916,0.1458161911936785,0.26424888409768454,0.26196941295571124,4.440892098500626e-16,0.06386666666666665,0.12419318832713093,0.37666666666666665,0.36,301.0
No pretraining,50,21160739,mixed,12,heavy_tailed,25.546712292751714,0.08515570764250571,0.25013647894051994,0.2545954088133502,0.24885622384678108,5.551115123125783e-16,0.05100000000000001,0.09773508045953375,0.5433333333333333,0.27666666666666667,301.0
No pretraining,50,21160740,mixed,12,heavy_tailed,34.53982662484978,0.11513275541616594,0.1467819698703609,0.3300696973253731,0.35859719650148214,4.440892098500626e-16,0.06653333333333333,0.12922490751701196,0.25,0.47333333333333333,301.0
No pretraining,50,21160741,mixed,12,heavy_tailed,22.343528907403083,0.0744784296913436,0.1435684239221131,0.26037708285899125,0.26965358126716343,4.440892098500626e-16,0.05733333333333334,0.1097513466019572,0.49,0.31333333333333335,301.0
No pretraining,50,21160742,mixed,12,heavy_tailed,28.365853390781574,0.09455284463593858,0.10052193252767906,0.3007229536712153,0.30633128966435086,4.440892098500626e-16,0.065,0.1262990626636208,0.28,0.44333333333333336,301.0
No pretraining,50,21160743,mixed,12,heavy_tailed,22.32730531292264,0.07442435104307546,0.11035396481672763,0.26290562384478006,0.26290584720817944,4.440892098500626e-16,0.05633333333333334,0.10925106171368888,0.4266666666666667,0.37,301.0
No pretraining,50,21160744,mixed,12,heavy_tailed,24.046753021173114,0.08015584340391038,0.09240658555819302,0.27268304050060704,0.3225097720215322,4.440892098500626e-16,0.05943333333333334,0.11408103515607489,0.35333333333333333,0.39666666666666667,301.0
No pretraining,50,21160745,mixed,12,heavy_tailed,20.496090132067213,0.06832030044022404,0.10428351841861773,0.25368708476309065,0.24101717523503852,4.440892098500626e-16,0.07046666666666668,0.1337169938677944,0.36333333333333334,0.38666666666666666,301.0
No pretraining,50,21160746,mixed,12,heavy_tailed,28.120267533844864,0.0937342251128162,0.1470148978277965,0.29177749870245306,0.29415569510743067,4.440892098500626e-16,0.054066666666666666,0.10508822178966964,0.43666666666666665,0.37,301.0
No pretraining,50,21160747,mixed,12,heavy_tailed,23.226829675365156,0.07742276558455052,0.146600620737068,0.2657737604445122,0.2570784450670576,5.551115123125783e-16,0.064,0.12562494839514612,0.36333333333333334,0.4033333333333333,301.0
No pretraining,50,21160748,mixed,12,heavy_tailed,20.61438682718385,0.0687146227572795,0.07689408476812795,0.25408564255937915,0.2839232559305592,4.440892098500626e-16,0.0601,0.11741163258275715,0.4066666666666667,0.33666666666666667,301.0
No pretraining,50,21160749,mixed,12,heavy_tailed,25.61187695159406,0.0853729231719802,0.11975372003607748,0.2867850585526996,0.2871060548046237,4.440892098500626e-16,0.0641,0.12388342874996193,0.28,0.4066666666666667,301.0
No pretraining,50,21160750,mixed,12,heavy_tailed,22.007067928127874,0.07335689309375958,0.12974311635671515,0.25822846011296774,0.2610250745005369,4.440892098500626e-16,0.05313333333333334,0.10411575195402988,0.46,0.34,301.0
No pretraining,50,21160751,mixed,12,heavy_tailed,19.613400579690367,0.06537800193230123,0.07878557613136378,0.24769281421640846,0.23734407982406705,6.661338147750939e-16,0.054833333333333345,0.10612788883414692,0.44333333333333336,0.35333333333333333,301.0
No pretraining,50,21160752,mixed,12,heavy_tailed,29.299797199973973,0.09766599066657991,0.1981068953090845,0.2969506608425381,0.3193369249155744,6.661338147750939e-16,0.059899999999999995,0.11371715892023997,0.36666666666666664,0.37666666666666665,301.0
No pretraining,50,21160753,mixed,12,heavy_tailed,31.16751768526599,0.1038917256175533,0.23880836454638651,0.303000296478306,0.3084230621295153,5.551115123125783e-16,0.0662,0.1290411983749255,0.38,0.39666666666666667,301.0
No pretraining,50,21160754,mixed,12,heavy_tailed,22.88677520512603,0.07628925068375343,0.14252691909728898,0.2680304003872875,0.24957926856469417,4.440892098500626e-16,0.0629,0.12321216688771647,0.2866666666666667,0.4266666666666667,301.0
No pretraining,50,21160755,mixed,12,heavy_tailed,23.45894785657658,0.07819649285525526,0.15853755470187902,0.2575060512161325,0.22823454282972017,4.440892098500626e-16,0.058899999999999994,0.11551123547442993,0.5166666666666667,0.2966666666666667,301.0
No pretraining,50,21160756,mixed,12,heavy_tailed,27.765255880237188,0.09255085293412396,0.13863732504195808,0.2936047096644411,0.2867582944608309,4.440892098500626e-16,0.05939999999999999,0.11422823440940481,0.41333333333333333,0.36333333333333334,301.0
No pretraining,100,21160727,mixed,12,heavy_tailed,23.580832452254377,0.07860277484084792,0.08545199970718301,0.26628687810608825,0.2864536159073453,4.440892098500626e-16,0.06989999999999999,0.14639917732731586,0.5433333333333333,0.36333333333333334,301.0
No pretraining,100,21160728,mixed,12,heavy_tailed,19.52216944467372,0.0650738981489124,0.1254793309891751,0.2388206723296524,0.2662419415408589,6.661338147750939e-16,0.06583333333333333,0.12699043641245206,0.5766666666666667,0.2966666666666667,301.0
No pretraining,100,21160729,mixed,12,heavy_tailed,22.7858594723366,0.07595286490778867,0.14829376538124264,0.25951479243808945,0.27667150606583946,4.440892098500626e-16,0.0665,0.1263742967544088,0.5466666666666666,0.31333333333333335,301.0
No pretraining,100,21160730,mixed,12,heavy_tailed,33.78771555907141,0.11262571853023803,0.13369691664419778,0.3268477469079816,0.35660694911453905,4.440892098500626e-16,0.08826666666666666,0.16899273460032208,0.41333333333333333,0.44,301.0
No pretraining,100,21160731,mixed,12,heavy_tailed,19.864523274924338,0.06621507758308112,0.10243267248242585,0.24522406734186566,0.27491639471766816,4.440892098500626e-16,0.0638,0.12236646123874662,0.5733333333333334,0.32,301.0
No pretraining,100,21160732,mixed,12,heavy_tailed,18.164777353708946,0.06054925784569649,0.10598841978516718,0.22869680241511478,0.2510346647350155,4.440892098500626e-16,0.05803333333333333,0.11196573910298797,0.5933333333333334,0.27,301.0
No pretraining,100,21160733,mixed,12,heavy_tailed,23.184566955661296,0.07728188985220431,0.10982363938071091,0.26804352627308087,0.24720830041330197,4.440892098500626e-16,0.07446666666666668,0.1444632124603448,0.55,0.3333333333333333,301.0
No pretraining,100,21160734,mixed,12,heavy_tailed,22.578930385586915,0.07526310128528972,0.10364789493585073,0.2602493604820556,0.2749420430383389,6.661338147750939e-16,0.07123333333333334,0.15234710425894227,0.5333333333333333,0.31666666666666665,301.0
No pretraining,100,21160735,mixed,12,heavy_tailed,23.77811152947082,0.07926037176490273,0.16943677611903024,0.2653936007606411,0.28825676157719254,4.440892098500626e-16,0.07633333333333332,0.14548023128879972,0.49,0.37666666666666665,301.0
No pretraining,100,21160736,mixed,12,heavy_tailed,20.072001494151973,0.06690667164717325,0.107515145013364,0.24685107229275863,0.2858236267662907,4.440892098500626e-16,0.07426666666666668,0.14339515582235182,0.5266666666666666,0.34,301.0
No pretraining,100,21160737,mixed,12,heavy_tailed,23.503850442955468,0.07834616814318489,0.07980150864117672,0.2723262522041435,0.2932123679380109,5.551115123125783e-16,0.08106666666666666,0.15549240852929772,0.4533333333333333,0.4166666666666667,301.0
No pretraining,100,21160738,mixed,12,heavy_tailed,30.39522195752399,0.10131740652507996,0.20828161092493933,0.30263016923267744,0.31040623990597965,5.551115123125783e-16,0.07783333333333334,0.1476539566023342,0.47,0.41,301.0
No pretraining,100,21160739,mixed,12,heavy_tailed,25.828672898522022,0.08609557632840674,0.20377480978660772,0.2600787315606789,0.25014932447140037,4.440892098500626e-16,0.058633333333333336,0.11429334421519542,0.5766666666666667,0.29333333333333333,301.0
No pretraining,100,21160740,mixed,12,heavy_tailed,24.87160492396228,0.08290534974654093,0.06131030636281116,0.27769573926396524,0.25656475737923345,5.551115123125783e-16,0.08030000000000001,0.1515670085517339,0.45666666666666667,0.43666666666666665,301.0
No pretraining,100,21160741,mixed,12,heavy_tailed,35.60093531401523,0.11866978438005077,0.16365759999849494,0.3253218829437996,0.3556556540774653,5.551115123125783e-16,0.06846666666666666,0.1306637767093134,0.5,0.35333333333333333,301.0
No pretraining,100,21160742,mixed,12,heavy_tailed,30.922424553767698,0.10307474851255899,0.2306776459522224,0.2968233271837617,0.2825797592580296,6.661338147750939e-16,0.07833333333333334,0.15019674282759354,0.43666666666666665,0.45,301.0
No pretraining,100,21160743,mixed,12,heavy_tailed,21.516908069822165,0.07172302689940721,0.11486946241261443,0.2542681828274481,0.25036254688854886,4.440892098500626e-16,0.06986666666666666,0.13397612453673802,0.5133333333333333,0.38666666666666666,301.0
No pretraining,100,21160744,mixed,12,heavy_tailed,24.551161441664277,0.08183720480554758,0.15117515161741119,0.26890172889892533,0.28997410593565676,4.440892098500626e-16,0.0671,0.13070100328457276,0.5833333333333334,0.34,301.0
No pretraining,100,21160745,mixed,12,heavy_tailed,20.066860866448238,0.06688953622149413,0.08813922996873862,0.24810579937736651,0.28013918911522306,4.440892098500626e-16,0.06750000000000002,0.12249063965122833,0.5466666666666666,0.31333333333333335,301.0
No pretraining,100,21160746,mixed,12,heavy_tailed,20.6120583621744,0.06870686120724799,0.11394799469416515,0.25149218913481014,0.2482826321014328,4.440892098500626e-16,0.06833333333333333,0.132826078505441,0.5233333333333333,0.3566666666666667,301.0
No pretraining,100,21160747,mixed,12,heavy_tailed,28.215137041559466,0.09405045680519822,0.15460403614063545,0.2964500027719398,0.27760605175730485,4.440892098500626e-16,0.07413333333333334,0.14170394167533748,0.45,0.4166666666666667,301.0
No pretraining,100,21160748,mixed,12,heavy_tailed,22.71468960843761,0.07571563202812537,0.10626264738674743,0.2691161797597247,0.3202653865521529,4.440892098500626e-16,0.08193333333333333,0.1523915812543782,0.4533333333333333,0.41,301.0
No pretraining,100,21160749,mixed,12,heavy_tailed,24.837977277137497,0.08279325759045833,0.10215364641365492,0.27466686701821924,0.2766624883126928,4.440892098500626e-16,0.0628,0.12099867386135253,0.54,0.33666666666666667,301.0
No pretraining,100,21160750,mixed,12,heavy_tailed,23.62245411943724,0.07874151373145746,0.14002120906211488,0.2672282797970748,0.27271275784980087,4.440892098500626e-16,0.0796,0.15258134725345884,0.5233333333333333,0.3,301.0
No pretraining,100,21160751,mixed,12,heavy_tailed,22.248936131376436,0.07416312043792145,0.1430361724126058,0.25704240262591727,0.2908604992062481,4.440892098500626e-16,0.07323333333333333,0.14154400925345606,0.5566666666666666,0.31333333333333335,301.0
No pretraining,100,21160752,mixed,12,heavy_tailed,33.3033218723327,0.11101107290777568,0.13924080845872702,0.3216819237172406,0.3252196163671516,4.440892098500626e-16,0.08446666666666666,0.16123332817169905,0.48333333333333334,0.33,301.0
No pretraining,100,21160753,mixed,12,heavy_tailed,28.878495290346738,0.09626165096782247,0.12749153670874805,0.2883039138541508,0.2936324041158313,4.440892098500626e-16,0.06256666666666666,0.12030423133662836,0.6033333333333334,0.31333333333333335,301.0
No pretraining,100,21160754,mixed,12,heavy_tailed,26.803925611117194,0.08934641870372398,0.15168792826290145,0.284384134787878,0.2505688248312886,4.440892098500626e-16,0.07386666666666666,0.14201568943922857,0.5266666666666666,0.34,301.0
No pretraining,100,21160755,mixed,12,heavy_tailed,26.985365174263162,0.08995121724754387,0.174292688052156,0.282425276159992,0.25231858012203345,4.440892098500626e-16,0.08223333333333334,0.15359284545644614,0.48333333333333334,0.37666666666666665,301.0
No pretraining,100,21160756,mixed,12,heavy_tailed,32.08421335936435,0.10694737786454783,0.15961279404532033,0.3123628008372584,0.3032845579280196,5.551115123125783e-16,0.07636666666666667,0.14663457144335876,0.47333333333333333,0.39,301.0
No pretraining,200,21160727,mixed,12,heavy_tailed,33.65066219669764,0.11216887398899213,0.14158871713572788,0.32068581828743364,0.31637732919707073,4.440892098500626e-16,0.058300000000000005,0.11172118384000806,0.2866666666666667,0.48,301.0
No pretraining,200,21160728,mixed,12,heavy_tailed,21.409200233275023,0.07136400077758341,0.0998106745395417,0.259509332474895,0.2697982315561374,4.440892098500626e-16,0.06773333333333334,0.12997383181500866,0.37333333333333335,0.44,301.0
No pretraining,200,21160729,mixed,12,heavy_tailed,28.811459312349314,0.09603819770783105,0.18224969238295793,0.2950750841899452,0.30279891929486025,4.440892098500626e-16,0.0688,0.13034909049554227,0.38,0.42,301.0
No pretraining,200,21160730,mixed,12,heavy_tailed,37.68303700089097,0.12561012333630323,0.1507808051015589,0.3426579403643164,0.38279766965385037,6.661338147750939e-16,0.055533333333333344,0.10758418931772926,0.21333333333333335,0.5,301.0
No pretraining,200,21160731,mixed,12,heavy_tailed,32.24558759774091,0.10748529199246969,0.14602929735399556,0.31562186683179533,0.2898168404251251,6.661338147750939e-16,0.06570000000000001,0.12396980731296732,0.3,0.4766666666666667,301.0
No pretraining,200,21160732,mixed,12,heavy_tailed,21.38627975139966,0.07128759917133219,0.10648781633490086,0.25984571689183855,0.29482609058063164,4.440892098500626e-16,0.06453333333333333,0.12162465644872145,0.28,0.45666666666666667,301.0
No pretraining,200,21160733,mixed,12,heavy_tailed,21.090240119045102,0.070300800396817,0.0898730339202263,0.2537353800039626,0.26568703518623693,6.661338147750939e-16,0.06213333333333333,0.11746634262656262,0.4,0.43333333333333335,301.0
No pretraining,200,21160734,mixed,12,heavy_tailed,31.24351189459928,0.10414503964866427,0.11699798861580583,0.31494469359005745,0.34409570168248294,6.661338147750939e-16,0.0548,0.10646100879174457,0.24333333333333335,0.43666666666666665,301.0
No pretraining,200,21160735,mixed,12,heavy_tailed,23.772080658762103,0.07924026886254035,0.14199110468858891,0.26851718966243726,0.27352151023499227,4.440892098500626e-16,0.05763333333333333,0.11094472429961527,0.34,0.42,301.0
No pretraining,200,21160736,mixed,12,heavy_tailed,26.92227001997267,0.08974090006657558,0.15030823649123104,0.28951648599436114,0.2787523283794654,6.661338147750939e-16,0.05746666666666666,0.10717967481520807,0.30333333333333334,0.45,301.0
No pretraining,200,21160737,mixed,12,heavy_tailed,22.040721043795855,0.07346907014598618,0.12924809218377853,0.2622306277545588,0.2518375385224755,4.440892098500626e-16,0.06313333333333333,0.13569317226113606,0.28,0.45,301.0
No pretraining,200,21160738,mixed,12,heavy_tailed,31.936732996015277,0.10645577665338425,0.19993273346487536,0.30616211311725894,0.3062090415991285,6.661338147750939e-16,0.058566666666666656,0.11130326469591367,0.4033333333333333,0.36333333333333334,301.0
No pretraining,200,21160739,mixed,12,heavy_tailed,31.39728805558457,0.10465762685194857,0.26625558238351643,0.28867267644947864,0.28902908163622265,5.551115123125783e-16,0.054599999999999996,0.10866260252177533,0.4666666666666667,0.33,301.0
No pretraining,200,21160740,mixed,12,heavy_tailed,19.829711715593827,0.06609903905197942,0.08452973187763595,0.24245688042121538,0.23905818840020507,4.440892098500626e-16,0.06283333333333334,0.11884016055839013,0.4266666666666667,0.39666666666666667,301.0
No pretraining,200,21160741,mixed,12,heavy_tailed,22.276673171227234,0.07425557723742411,0.12821700751339804,0.26014408569927666,0.260399951676423,4.440892098500626e-16,0.054333333333333324,0.1013978146584719,0.3933333333333333,0.38666666666666666,301.0
No pretraining,200,21160742,mixed,12,heavy_tailed,33.207127225511144,0.11069042408503714,0.15437933428762418,0.32489345284496424,0.3722922870439974,4.440892098500626e-16,0.06576666666666667,0.12321670004481239,0.2833333333333333,0.47,301.0
No pretraining,200,21160743,mixed,12,heavy_tailed,35.351374649555744,0.11783791549851914,0.2614567376548638,0.32012411912442446,0.28249234845842697,5.551115123125783e-16,0.06873333333333333,0.13117838312064034,0.39,0.38666666666666666,301.0
No pretraining,200,21160744,mixed,12,heavy_tailed,17.48808765809451,0.0582936255269817,0.07647556237022587,0.23087066546552842,0.23419444649438326,4.440892098500626e-16,0.06453333333333333,0.12090785752863323,0.49666666666666665,0.3333333333333333,301.0
No pretraining,200,21160745,mixed,12,heavy_tailed,39.097429619724025,0.13032476539908008,0.10337464499661447,0.3493866013585769,0.40223472805285054,4.440892098500626e-16,0.055933333333333335,0.11246437703591051,0.21333333333333335,0.5466666666666666,301.0
No pretraining,200,21160746,mixed,12,heavy_tailed,30.918107716353724,0.10306035905451241,0.11134137851949115,0.3098903254830507,0.3389999143098792,4.440892098500626e-16,0.05493333333333332,0.11324268133014784,0.24,0.5133333333333333,301.0
No pretraining,200,21160747,mixed,12,heavy_tailed,30.649060649321466,0.10216353549773823,0.16750798338555664,0.31037550203400227,0.3285511537699573,5.551115123125783e-16,0.05483333333333333,0.10415770009173936,0.25666666666666665,0.47,301.0
No pretraining,200,21160748,mixed,12,heavy_tailed,19.99066076807705,0.06663553589359017,0.09981317187498244,0.2492436126733452,0.2791222125910108,5.551115123125783e-16,0.059366666666666665,0.11609768146246263,0.41,0.42,301.0
No pretraining,200,21160749,mixed,12,heavy_tailed,24.087183999318693,0.08029061333106231,0.1688215439845807,0.2643967834990164,0.2321747186116764,4.440892098500626e-16,0.05983333333333333,0.11056756913246892,0.4633333333333333,0.38333333333333336,301.0
No pretraining,200,21160750,mixed,12,heavy_tailed,32.82559767212177,0.10941865890707257,0.19674613197138127,0.3145884290385402,0.30335173277803174,6.661338147750939e-16,0.06600000000000002,0.12845203849303582,0.24666666666666667,0.4266666666666667,301.0
No pretraining,200,21160751,mixed,12,heavy_tailed,22.813465631760494,0.07604488543920164,0.1322173607970937,0.2644381594507024,0.30267619101280935,4.440892098500626e-16,0.06656666666666666,0.12699148182799433,0.3933333333333333,0.4033333333333333,301.0
No pretraining,200,21160752,mixed,12,heavy_tailed,25.39889114037709,0.08466297046792363,0.18752404171785433,0.2734556132117128,0.2710031148204843,5.551115123125783e-16,0.05546666666666667,0.10923041796989537,0.38,0.36333333333333334,301.0
No pretraining,200,21160753,mixed,12,heavy_tailed,33.774153863230126,0.11258051287743376,0.23141114973785087,0.31549014710976214,0.313576989213297,5.551115123125783e-16,0.06543333333333333,0.12254631221737403,0.31666666666666665,0.41,301.0
No pretraining,200,21160754,mixed,12,heavy_tailed,25.85418895640909,0.08618062985469696,0.13660034835516238,0.28627773905730886,0.31940182313132925,4.440892098500626e-16,0.061866666666666674,0.12135921467850987,0.27666666666666667,0.5,301.0
No pretraining,200,21160755,mixed,12,heavy_tailed,32.57771959092425,0.10859239863641415,0.18814361001287389,0.31826380781567615,0.3250657241791404,4.440892098500626e-16,0.0631,0.11954369017053201,0.25333333333333335,0.46,301.0
No pretraining,200,21160756,mixed,12,heavy_tailed,24.487330586613087,0.08162443528871029,0.14391509421915488,0.2740952774908724,0.28054173040009767,4.440892098500626e-16,0.059,0.11317149058720785,0.31666666666666665,0.48,301.0
